id,name,symbol,quote.GBP.price,quote.GBP.volume_24h,quote.GBP.volume_change_24h,quote.GBP.percent_change_1h,quote.GBP.percent_change_24h,quote.GBP.percent_change_7d,quote.GBP.percent_change_30d,quote.GBP.percent_change_60d,quote.GBP.percent_change_90d,timestamp
52,XRP,XRP,0.404715441,493390109.4,-31.6887,-0.20709188,0.93551202,-0.35786639,-13.0023135,-34.59538694,1.38604656,07:30.4
3408,USD Coin,USDC,0.807536318,1705268183,-15.8736,0.00782589,0.01150462,0.01419479,0.00478684,0.04067567,0.02288626,07:30.4
74,Dogecoin,DOGE,0.050216962,129099091.5,14.3517,-0.14354803,0.55777416,-1.96215987,-5.51885932,-9.21831294,-0.91937886,07:30.4
2010,Cardano,ADA,0.201312363,82089154.87,-12.9883,-0.3875325,1.4163984,-1.69503282,-8.36735663,-18.69442958,-6.7991996,07:30.4
11419,Toncoin,TON,1.898457314,72147547.93,155.2779,3.08137806,16.21149126,30.93113843,70.04158354,67.23267847,65.81537275,07:30.4
5426,Solana,SOL,15.37343579,143966459.5,-1.2867,-0.29502309,2.29960631,-2.10307548,-17.76313597,-25.70065764,20.86274036,07:30.4
1958,TRON,TRX,0.067394689,122809311.5,-21.9201,-0.14569829,-0.1182241,5.58684282,11.1864527,4.76684638,18.40452633,07:30.4
4943,Dai,DAI,0.80730793,58684862.09,-13.6893,-0.01726812,0.0181585,0.01380905,0.06463238,-0.02463148,0.04548861,07:30.4
6636,Polkadot,DOT,3.355961889,67854030.62,-9.8734,-0.06393008,1.36014958,-2.15603163,-11.37317571,-19.58997459,-9.36650947,07:30.4
3890,Polygon,MATIC,0.426406203,157794557.5,4.9151,-0.21697413,1.77661166,-2.37690764,-12.06291421,-29.06298027,-14.02966766,07:30.4
2,Litecoin,LTC,52.52729017,206041719.6,3.4194,-0.17881844,0.68634869,3.20606805,-12.58375474,-28.5941781,-16.64499589,07:30.4
1,Bitcoin,BTC,21464.41546,7265094519,-14.3334,-0.06991191,0.87625298,2.79895548,-4.56172099,-11.16513665,-0.10493872,07:31.2
1027,Ethereum,ETH,1322.037693,2989208079,0.1653,-0.08440505,1.11389617,0.28114794,-5.58248154,-13.92111903,-5.856594,07:31.2
825,Tether USDt,USDT,0.807589963,13734846225,-3.0927,0.00042463,0.01944904,0.04581255,0.1482367,0.01155587,0.06106343,07:31.2
1839,BNB,BNB,173.3789147,488598475.1,71.2083,-0.04395869,1.36006855,-0.02183515,-4.90114165,-10.73266308,-12.82445217,07:31.2
52,XRP,XRP,0.404715441,493390109.4,-31.6887,-0.20709188,0.93551202,-0.35786639,-13.0023135,-34.59538694,1.38604656,07:31.2
3408,USD Coin,USDC,0.807536318,1705268183,-15.8736,0.00782589,0.01150462,0.01419479,0.00478684,0.04067567,0.02288626,07:31.2
74,Dogecoin,DOGE,0.050216962,129099091.5,14.3517,-0.14354803,0.55777416,-1.96215987,-5.51885932,-9.21831294,-0.91937886,07:31.2
2010,Cardano,ADA,0.201312363,82089154.87,-12.9883,-0.3875325,1.4163984,-1.69503282,-8.36735663,-18.69442958,-6.7991996,07:31.2
11419,Toncoin,TON,1.898457314,72147547.93,155.2779,3.08137806,16.21149126,30.93113843,70.04158354,67.23267847,65.81537275,07:31.2
5426,Solana,SOL,15.37343579,143966459.5,-1.2867,-0.29502309,2.29960631,-2.10307548,-17.76313597,-25.70065764,20.86274036,07:31.2
1958,TRON,TRX,0.067394689,122809311.5,-21.9201,-0.14569829,-0.1182241,5.58684282,11.1864527,4.76684638,18.40452633,07:31.2
4943,Dai,DAI,0.80730793,58684862.09,-13.6893,-0.01726812,0.0181585,0.01380905,0.06463238,-0.02463148,0.04548861,07:31.2
6636,Polkadot,DOT,3.355961889,67854030.62,-9.8734,-0.06393008,1.36014958,-2.15603163,-11.37317571,-19.58997459,-9.36650947,07:31.2
3890,Polygon,MATIC,0.426406203,157794557.5,4.9151,-0.21697413,1.77661166,-2.37690764,-12.06291421,-29.06298027,-14.02966766,07:31.2
2,Litecoin,LTC,52.52729017,206041719.6,3.4194,-0.17881844,0.68634869,3.20606805,-12.58375474,-28.5941781,-16.64499589,07:31.2
1,Bitcoin,BTC,21464.41546,7265094519,-14.3334,-0.06991191,0.87625298,2.79895548,-4.56172099,-11.16513665,-0.10493872,07:36.9
1027,Ethereum,ETH,1322.037693,2989208079,0.1653,-0.08440505,1.11389617,0.28114794,-5.58248154,-13.92111903,-5.856594,07:36.9
825,Tether USDt,USDT,0.807589963,13734846225,-3.0927,0.00042463,0.01944904,0.04581255,0.1482367,0.01155587,0.06106343,07:36.9
1839,BNB,BNB,173.3789147,488598475.1,71.2083,-0.04395869,1.36006855,-0.02183515,-4.90114165,-10.73266308,-12.82445217,07:36.9
52,XRP,XRP,0.404715441,493390109.4,-31.6887,-0.20709188,0.93551202,-0.35786639,-13.0023135,-34.59538694,1.38604656,07:36.9
3408,USD Coin,USDC,0.807536318,1705268183,-15.8736,0.00782589,0.01150462,0.01419479,0.00478684,0.04067567,0.02288626,07:36.9
74,Dogecoin,DOGE,0.050216962,129099091.5,14.3517,-0.14354803,0.55777416,-1.96215987,-5.51885932,-9.21831294,-0.91937886,07:36.9
2010,Cardano,ADA,0.201312363,82089154.87,-12.9883,-0.3875325,1.4163984,-1.69503282,-8.36735663,-18.69442958,-6.7991996,07:36.9
11419,Toncoin,TON,1.898457314,72147547.93,155.2779,3.08137806,16.21149126,30.93113843,70.04158354,67.23267847,65.81537275,07:36.9
5426,Solana,SOL,15.37343579,143966459.5,-1.2867,-0.29502309,2.29960631,-2.10307548,-17.76313597,-25.70065764,20.86274036,07:36.9
1958,TRON,TRX,0.067394689,122809311.5,-21.9201,-0.14569829,-0.1182241,5.58684282,11.1864527,4.76684638,18.40452633,07:36.9
4943,Dai,DAI,0.80730793,58684862.09,-13.6893,-0.01726812,0.0181585,0.01380905,0.06463238,-0.02463148,0.04548861,07:36.9
6636,Polkadot,DOT,3.355961889,67854030.62,-9.8734,-0.06393008,1.36014958,-2.15603163,-11.37317571,-19.58997459,-9.36650947,07:36.9
3890,Polygon,MATIC,0.426406203,157794557.5,4.9151,-0.21697413,1.77661166,-2.37690764,-12.06291421,-29.06298027,-14.02966766,07:36.9
2,Litecoin,LTC,52.52729017,206041719.6,3.4194,-0.17881844,0.68634869,3.20606805,-12.58375474,-28.5941781,-16.64499589,07:36.9
1,Bitcoin,BTC,21464.41546,7265094519,-14.3334,-0.06991191,0.87625298,2.79895548,-4.56172099,-11.16513665,-0.10493872,07:42.5
1027,Ethereum,ETH,1322.037693,2989208079,0.1653,-0.08440505,1.11389617,0.28114794,-5.58248154,-13.92111903,-5.856594,07:42.5
825,Tether USDt,USDT,0.807589963,13734846225,-3.0927,0.00042463,0.01944904,0.04581255,0.1482367,0.01155587,0.06106343,07:42.5
1839,BNB,BNB,173.3789147,488598475.1,71.2083,-0.04395869,1.36006855,-0.02183515,-4.90114165,-10.73266308,-12.82445217,07:42.5
52,XRP,XRP,0.404715441,493390109.4,-31.6887,-0.20709188,0.93551202,-0.35786639,-13.0023135,-34.59538694,1.38604656,07:42.5
3408,USD Coin,USDC,0.807536318,1705268183,-15.8736,0.00782589,0.01150462,0.01419479,0.00478684,0.04067567,0.02288626,07:42.5
74,Dogecoin,DOGE,0.050216962,129099091.5,14.3517,-0.14354803,0.55777416,-1.96215987,-5.51885932,-9.21831294,-0.91937886,07:42.5
2010,Cardano,ADA,0.201312363,82089154.87,-12.9883,-0.3875325,1.4163984,-1.69503282,-8.36735663,-18.69442958,-6.7991996,07:42.5
11419,Toncoin,TON,1.898457314,72147547.93,155.2779,3.08137806,16.21149126,30.93113843,70.04158354,67.23267847,65.81537275,07:42.5
5426,Solana,SOL,15.37343579,143966459.5,-1.2867,-0.29502309,2.29960631,-2.10307548,-17.76313597,-25.70065764,20.86274036,07:42.5
1958,TRON,TRX,0.067394689,122809311.5,-21.9201,-0.14569829,-0.1182241,5.58684282,11.1864527,4.76684638,18.40452633,07:42.5
4943,Dai,DAI,0.80730793,58684862.09,-13.6893,-0.01726812,0.0181585,0.01380905,0.06463238,-0.02463148,0.04548861,07:42.5
6636,Polkadot,DOT,3.355961889,67854030.62,-9.8734,-0.06393008,1.36014958,-2.15603163,-11.37317571,-19.58997459,-9.36650947,07:42.5
3890,Polygon,MATIC,0.426406203,157794557.5,4.9151,-0.21697413,1.77661166,-2.37690764,-12.06291421,-29.06298027,-14.02966766,07:42.5
2,Litecoin,LTC,52.52729017,206041719.6,3.4194,-0.17881844,0.68634869,3.20606805,-12.58375474,-28.5941781,-16.64499589,07:42.5
1,Bitcoin,BTC,21464.41546,7265094519,-14.3334,-0.06991191,0.87625298,2.79895548,-4.56172099,-11.16513665,-0.10493872,07:49.7
1027,Ethereum,ETH,1322.037693,2989208079,0.1653,-0.08440505,1.11389617,0.28114794,-5.58248154,-13.92111903,-5.856594,07:49.7
825,Tether USDt,USDT,0.807589963,13734846225,-3.0927,0.00042463,0.01944904,0.04581255,0.1482367,0.01155587,0.06106343,07:49.7
1839,BNB,BNB,173.3789147,488598475.1,71.2083,-0.04395869,1.36006855,-0.02183515,-4.90114165,-10.73266308,-12.82445217,07:49.7
52,XRP,XRP,0.404715441,493390109.4,-31.6887,-0.20709188,0.93551202,-0.35786639,-13.0023135,-34.59538694,1.38604656,07:49.7
3408,USD Coin,USDC,0.807536318,1705268183,-15.8736,0.00782589,0.01150462,0.01419479,0.00478684,0.04067567,0.02288626,07:49.7
74,Dogecoin,DOGE,0.050216962,129099091.5,14.3517,-0.14354803,0.55777416,-1.96215987,-5.51885932,-9.21831294,-0.91937886,07:49.7
2010,Cardano,ADA,0.201312363,82089154.87,-12.9883,-0.3875325,1.4163984,-1.69503282,-8.36735663,-18.69442958,-6.7991996,07:49.7
11419,Toncoin,TON,1.898457314,72147547.93,155.2779,3.08137806,16.21149126,30.93113843,70.04158354,67.23267847,65.81537275,07:49.7
5426,Solana,SOL,15.37343579,143966459.5,-1.2867,-0.29502309,2.29960631,-2.10307548,-17.76313597,-25.70065764,20.86274036,07:49.7
1958,TRON,TRX,0.067394689,122809311.5,-21.9201,-0.14569829,-0.1182241,5.58684282,11.1864527,4.76684638,18.40452633,07:49.7
4943,Dai,DAI,0.80730793,58684862.09,-13.6893,-0.01726812,0.0181585,0.01380905,0.06463238,-0.02463148,0.04548861,07:49.7
6636,Polkadot,DOT,3.355961889,67854030.62,-9.8734,-0.06393008,1.36014958,-2.15603163,-11.37317571,-19.58997459,-9.36650947,07:49.7
3890,Polygon,MATIC,0.426406203,157794557.5,4.9151,-0.21697413,1.77661166,-2.37690764,-12.06291421,-29.06298027,-14.02966766,07:49.7
2,Litecoin,LTC,52.52729017,206041719.6,3.4194,-0.17881844,0.68634869,3.20606805,-12.58375474,-28.5941781,-16.64499589,07:49.7
1,Bitcoin,BTC,21463.92055,7264928556,-14.3345,-0.10047664,0.87383208,2.79738894,-4.68445297,-11.18039537,-0.07343619,07:55.2
1027,Ethereum,ETH,1322.166174,2989009709,0.1634,-0.07332403,1.11983151,0.29306361,-5.6522239,-13.93523948,-5.82760952,07:55.2
825,Tether USDt,USDT,0.807617528,13734539148,-3.0929,0.01404093,0.02434396,0.05113896,0.16658152,0.03167919,0.07222326,07:55.2
1839,BNB,BNB,173.3833101,488551548.1,71.1936,-0.04251689,1.354745,-0.02139232,-4.90799938,-10.74650376,-12.82971566,07:55.2
52,XRP,XRP,0.404714656,493357301.1,-31.6911,-0.20535582,0.93182649,-0.35986147,-13.00795422,-34.60469882,1.33709301,07:55.2
3408,USD Coin,USDC,0.807568536,1705193938,-15.8786,0.01351732,0.013305,0.01918261,0.03628718,0.03354093,0.04097565,07:55.2
74,Dogecoin,DOGE,0.050217719,129094768.8,14.3466,-0.14288101,0.55745514,-1.96042294,-5.5371562,-9.22051713,-0.91425132,07:55.2
2010,Cardano,ADA,0.201317998,82090889.91,-12.9549,-0.38985154,1.41769375,-1.6935794,-8.37688868,-18.71237125,-6.79689783,07:55.2
11419,Toncoin,TON,1.9001299,72212789.59,155.6976,3.12034643,16.26269975,31.05283402,70.14217454,67.38363323,65.97559895,07:55.2
5426,Solana,SOL,15.37334865,143964390.4,-1.2908,-0.30544224,2.29022714,-2.10685163,-17.77757078,-25.78285023,20.85974495,07:55.2
1958,TRON,TRX,0.067390744,122760255,-21.9675,-0.1549501,-0.13524808,5.58193374,11.17131629,4.74742019,18.40414041,07:55.2
4943,Dai,DAI,0.807340879,58685420.18,-13.6889,-0.0163577,0.01896762,0.01371775,0.06701772,-0.02362108,0.04587209,07:55.2
6636,Polkadot,DOT,3.356068432,67853016.02,-9.8769,-0.06592558,1.3604131,-2.15693744,-11.39006057,-19.60211749,-9.3893086,07:55.2
3890,Polygon,MATIC,0.426441056,157804742.1,4.9172,-0.20966982,1.77886586,-2.36723046,-12.0598396,-29.06457775,-14.02205895,07:55.2
2,Litecoin,LTC,52.52655175,206034449.8,3.4101,-0.18634843,0.68501371,3.2018314,-12.59417829,-28.61834588,-16.64375178,07:55.2
1,Bitcoin,BTC,21463.92055,7264928556,-14.3345,-0.10047664,0.87383208,2.79738894,-4.68445297,-11.18039537,-0.07343619,08:00.7
1027,Ethereum,ETH,1322.166174,2989009709,0.1634,-0.07332403,1.11983151,0.29306361,-5.6522239,-13.93523948,-5.82760952,08:00.7
825,Tether USDt,USDT,0.807617528,13734539148,-3.0929,0.01404093,0.02434396,0.05113896,0.16658152,0.03167919,0.07222326,08:00.7
1839,BNB,BNB,173.3833101,488551548.1,71.1936,-0.04251689,1.354745,-0.02139232,-4.90799938,-10.74650376,-12.82971566,08:00.7
52,XRP,XRP,0.404714656,493357301.1,-31.6911,-0.20535582,0.93182649,-0.35986147,-13.00795422,-34.60469882,1.33709301,08:00.7
3408,USD Coin,USDC,0.807568536,1705193938,-15.8786,0.01351732,0.013305,0.01918261,0.03628718,0.03354093,0.04097565,08:00.7
74,Dogecoin,DOGE,0.050217719,129094768.8,14.3466,-0.14288101,0.55745514,-1.96042294,-5.5371562,-9.22051713,-0.91425132,08:00.7
2010,Cardano,ADA,0.201317998,82090889.91,-12.9549,-0.38985154,1.41769375,-1.6935794,-8.37688868,-18.71237125,-6.79689783,08:00.7
11419,Toncoin,TON,1.9001299,72212789.59,155.6976,3.12034643,16.26269975,31.05283402,70.14217454,67.38363323,65.97559895,08:00.7
5426,Solana,SOL,15.37334865,143964390.4,-1.2908,-0.30544224,2.29022714,-2.10685163,-17.77757078,-25.78285023,20.85974495,08:00.7
1958,TRON,TRX,0.067390744,122760255,-21.9675,-0.1549501,-0.13524808,5.58193374,11.17131629,4.74742019,18.40414041,08:00.7
4943,Dai,DAI,0.807340879,58685420.18,-13.6889,-0.0163577,0.01896762,0.01371775,0.06701772,-0.02362108,0.04587209,08:00.7
6636,Polkadot,DOT,3.356068432,67853016.02,-9.8769,-0.06592558,1.3604131,-2.15693744,-11.39006057,-19.60211749,-9.3893086,08:00.7
3890,Polygon,MATIC,0.426441056,157804742.1,4.9172,-0.20966982,1.77886586,-2.36723046,-12.0598396,-29.06457775,-14.02205895,08:00.7
2,Litecoin,LTC,52.52655175,206034449.8,3.4101,-0.18634843,0.68501371,3.2018314,-12.59417829,-28.61834588,-16.64375178,08:00.7
1,Bitcoin,BTC,21463.92055,7264928556,-14.3345,-0.10047664,0.87383208,2.79738894,-4.68445297,-11.18039537,-0.07343619,08:08.0
1027,Ethereum,ETH,1322.166174,2989009709,0.1634,-0.07332403,1.11983151,0.29306361,-5.6522239,-13.93523948,-5.82760952,08:08.0
825,Tether USDt,USDT,0.807617528,13734539148,-3.0929,0.01404093,0.02434396,0.05113896,0.16658152,0.03167919,0.07222326,08:08.0
1839,BNB,BNB,173.3833101,488551548.1,71.1936,-0.04251689,1.354745,-0.02139232,-4.90799938,-10.74650376,-12.82971566,08:08.0
52,XRP,XRP,0.404714656,493357301.1,-31.6911,-0.20535582,0.93182649,-0.35986147,-13.00795422,-34.60469882,1.33709301,08:08.0
3408,USD Coin,USDC,0.807568536,1705193938,-15.8786,0.01351732,0.013305,0.01918261,0.03628718,0.03354093,0.04097565,08:08.0
74,Dogecoin,DOGE,0.050217719,129094768.8,14.3466,-0.14288101,0.55745514,-1.96042294,-5.5371562,-9.22051713,-0.91425132,08:08.0
2010,Cardano,ADA,0.201317998,82090889.91,-12.9549,-0.38985154,1.41769375,-1.6935794,-8.37688868,-18.71237125,-6.79689783,08:08.0
11419,Toncoin,TON,1.9001299,72212789.59,155.6976,3.12034643,16.26269975,31.05283402,70.14217454,67.38363323,65.97559895,08:08.0
5426,Solana,SOL,15.37334865,143964390.4,-1.2908,-0.30544224,2.29022714,-2.10685163,-17.77757078,-25.78285023,20.85974495,08:08.0
1958,TRON,TRX,0.067390744,122760255,-21.9675,-0.1549501,-0.13524808,5.58193374,11.17131629,4.74742019,18.40414041,08:08.0
4943,Dai,DAI,0.807340879,58685420.18,-13.6889,-0.0163577,0.01896762,0.01371775,0.06701772,-0.02362108,0.04587209,08:08.0
6636,Polkadot,DOT,3.356068432,67853016.02,-9.8769,-0.06592558,1.3604131,-2.15693744,-11.39006057,-19.60211749,-9.3893086,08:08.0
3890,Polygon,MATIC,0.426441056,157804742.1,4.9172,-0.20966982,1.77886586,-2.36723046,-12.0598396,-29.06457775,-14.02205895,08:08.0
2,Litecoin,LTC,52.52655175,206034449.8,3.4101,-0.18634843,0.68501371,3.2018314,-12.59417829,-28.61834588,-16.64375178,08:08.0
1,Bitcoin,BTC,21463.92055,7264928556,-14.3345,-0.10047664,0.87383208,2.79738894,-4.68445297,-11.18039537,-0.07343619,08:13.5
1027,Ethereum,ETH,1322.166174,2989009709,0.1634,-0.07332403,1.11983151,0.29306361,-5.6522239,-13.93523948,-5.82760952,08:13.5
825,Tether USDt,USDT,0.807617528,13734539148,-3.0929,0.01404093,0.02434396,0.05113896,0.16658152,0.03167919,0.07222326,08:13.5
1839,BNB,BNB,173.3833101,488551548.1,71.1936,-0.04251689,1.354745,-0.02139232,-4.90799938,-10.74650376,-12.82971566,08:13.5
52,XRP,XRP,0.404714656,493357301.1,-31.6911,-0.20535582,0.93182649,-0.35986147,-13.00795422,-34.60469882,1.33709301,08:13.5
3408,USD Coin,USDC,0.807568536,1705193938,-15.8786,0.01351732,0.013305,0.01918261,0.03628718,0.03354093,0.04097565,08:13.5
74,Dogecoin,DOGE,0.050217719,129094768.8,14.3466,-0.14288101,0.55745514,-1.96042294,-5.5371562,-9.22051713,-0.91425132,08:13.5
2010,Cardano,ADA,0.201317998,82090889.91,-12.9549,-0.38985154,1.41769375,-1.6935794,-8.37688868,-18.71237125,-6.79689783,08:13.5
11419,Toncoin,TON,1.9001299,72212789.59,155.6976,3.12034643,16.26269975,31.05283402,70.14217454,67.38363323,65.97559895,08:13.5
5426,Solana,SOL,15.37334865,143964390.4,-1.2908,-0.30544224,2.29022714,-2.10685163,-17.77757078,-25.78285023,20.85974495,08:13.5
1958,TRON,TRX,0.067390744,122760255,-21.9675,-0.1549501,-0.13524808,5.58193374,11.17131629,4.74742019,18.40414041,08:13.5
4943,Dai,DAI,0.807340879,58685420.18,-13.6889,-0.0163577,0.01896762,0.01371775,0.06701772,-0.02362108,0.04587209,08:13.5
6636,Polkadot,DOT,3.356068432,67853016.02,-9.8769,-0.06592558,1.3604131,-2.15693744,-11.39006057,-19.60211749,-9.3893086,08:13.5
3890,Polygon,MATIC,0.426441056,157804742.1,4.9172,-0.20966982,1.77886586,-2.36723046,-12.0598396,-29.06457775,-14.02205895,08:13.5
2,Litecoin,LTC,52.52655175,206034449.8,3.4101,-0.18634843,0.68501371,3.2018314,-12.59417829,-28.61834588,-16.64375178,08:13.5
1,Bitcoin,BTC,21431.285985242976,7218994826.709042,-14.9501,-0.14106758,0.4508313,2.60775399,-4.96681197,-10.91086146,-0.30420775,2023-09-16 19:39:00.802370
1027,Ethereum,ETH,1319.2818497855565,2980290285.2804804,-0.1053,-0.20878105,0.72312396,0.01877502,-6.03738804,-13.86054569,-6.09884517,2023-09-16 19:39:00.802370
825,Tether USDt,USDT,0.8076614940597512,13656579797.356031,-3.7743,0.01479476,-0.00495069,0.05684111,0.14810112,0.01180951,0.06473872,2023-09-16 19:39:00.802370
1839,BNB,BNB,173.1879711250549,488278615.4899865,70.5674,-0.11182347,1.0300945,-0.15988627,-5.18927306,-10.62598661,-12.89318613,2023-09-16 19:39:00.802370
52,XRP,XRP,0.4039336972268384,490210594.68552125,-32.3587,-0.1934731,0.47685282,-0.60391845,-13.30566461,-34.3675859,0.74554395,2023-09-16 19:39:00.802370
3408,USD Coin,USDC,0.8075981550606568,1670214304.2374547,-17.7542,0.01058275,-0.00951649,0.02675401,0.01510982,0.01613771,0.02660744,2023-09-16 19:39:00.802370
74,Dogecoin,DOGE,0.050126214687372384,129655147.58041094,14.68,-0.24281356,0.22972013,-2.15959325,-5.96661373,-9.10064248,-1.05397833,2023-09-16 19:39:00.802370
2010,Cardano,ADA,0.2012275805910886,81146794.31757961,-14.8454,-0.23929652,0.88816877,-1.73223137,-8.74208433,-18.52332419,-7.00639527,2023-09-16 19:39:00.802370
11419,Toncoin,TON,1.9202290498438945,72094827.79416265,144.3626,1.91349666,15.52699547,33.04263957,71.72965767,69.38810358,68.36650997,2023-09-16 19:39:00.802370
5426,Solana,SOL,15.347747033383571,143835048.4870823,-1.0789,-0.22575142,1.66108665,-2.12964102,-17.83692094,-25.24271905,20.53228784,2023-09-16 19:39:00.802370
1958,TRON,TRX,0.06739692572908598,123550782.81855334,-21.6602,-0.02068853,-0.47354568,5.60802296,11.0579641,4.88644113,18.43651222,2023-09-16 19:39:00.802370
4943,Dai,DAI,0.8069381389172423,53948168.181050956,-23.6578,-0.05720008,-0.0860509,-0.0457871,-0.00727182,-0.01542393,-0.04093359,2023-09-16 19:39:00.802370
6636,Polkadot,DOT,3.348618684531979,68469774.6705114,-8.888,-0.19836771,0.82338973,-2.43106501,-11.75903989,-19.44876321,-9.72459222,2023-09-16 19:39:00.802370
3890,Polygon,MATIC,0.4259926324368066,157748430.4534186,4.4988,-0.10458641,1.40685533,-2.43348494,-12.2173063,-28.78823965,-14.10852664,2023-09-16 19:39:00.802370
2,Litecoin,LTC,52.37665395824949,205842726.1732126,3.1476,-0.27089567,0.12307555,2.85566409,-13.05447974,-28.59266575,-16.90769715,2023-09-16 19:39:00.802370
1,Bitcoin,BTC,21431.285985242976,7218994826.709042,-14.9501,-0.14106758,0.4508313,2.60775399,-4.96681197,-10.91086146,-0.30420775,2023-09-16 19:39:24.772011
1027,Ethereum,ETH,1319.2818497855565,2980290285.2804804,-0.1053,-0.20878105,0.72312396,0.01877502,-6.03738804,-13.86054569,-6.09884517,2023-09-16 19:39:24.772011
825,Tether USDt,USDT,0.8076614940597512,13656579797.356031,-3.7743,0.01479476,-0.00495069,0.05684111,0.14810112,0.01180951,0.06473872,2023-09-16 19:39:24.772011
1839,BNB,BNB,173.1879711250549,488278615.4899865,70.5674,-0.11182347,1.0300945,-0.15988627,-5.18927306,-10.62598661,-12.89318613,2023-09-16 19:39:24.772011
52,XRP,XRP,0.4039336972268384,490210594.68552125,-32.3587,-0.1934731,0.47685282,-0.60391845,-13.30566461,-34.3675859,0.74554395,2023-09-16 19:39:24.772011
3408,USD Coin,USDC,0.8075981550606568,1670214304.2374547,-17.7542,0.01058275,-0.00951649,0.02675401,0.01510982,0.01613771,0.02660744,2023-09-16 19:39:24.772011
74,Dogecoin,DOGE,0.050126214687372384,129655147.58041094,14.68,-0.24281356,0.22972013,-2.15959325,-5.96661373,-9.10064248,-1.05397833,2023-09-16 19:39:24.772011
2010,Cardano,ADA,0.2012275805910886,81146794.31757961,-14.8454,-0.23929652,0.88816877,-1.73223137,-8.74208433,-18.52332419,-7.00639527,2023-09-16 19:39:24.772011
11419,Toncoin,TON,1.9202290498438945,72094827.79416265,144.3626,1.91349666,15.52699547,33.04263957,71.72965767,69.38810358,68.36650997,2023-09-16 19:39:24.772011
5426,Solana,SOL,15.347747033383571,143835048.4870823,-1.0789,-0.22575142,1.66108665,-2.12964102,-17.83692094,-25.24271905,20.53228784,2023-09-16 19:39:24.772011
1958,TRON,TRX,0.06739692572908598,123550782.81855334,-21.6602,-0.02068853,-0.47354568,5.60802296,11.0579641,4.88644113,18.43651222,2023-09-16 19:39:24.772011
4943,Dai,DAI,0.8069381389172423,53948168.181050956,-23.6578,-0.05720008,-0.0860509,-0.0457871,-0.00727182,-0.01542393,-0.04093359,2023-09-16 19:39:24.772011
6636,Polkadot,DOT,3.348618684531979,68469774.6705114,-8.888,-0.19836771,0.82338973,-2.43106501,-11.75903989,-19.44876321,-9.72459222,2023-09-16 19:39:24.772011
3890,Polygon,MATIC,0.4259926324368066,157748430.4534186,4.4988,-0.10458641,1.40685533,-2.43348494,-12.2173063,-28.78823965,-14.10852664,2023-09-16 19:39:24.772011
2,Litecoin,LTC,52.37665395824949,205842726.1732126,3.1476,-0.27089567,0.12307555,2.85566409,-13.05447974,-28.59266575,-16.90769715,2023-09-16 19:39:24.772011
1,Bitcoin,BTC,21642.09771585387,11521192048.481901,118.4092,-1.64468888,1.10797677,6.60260513,2.76610554,-9.97940437,-3.74344149,2023-09-18 17:50:40.494855
1027,Ethereum,ETH,1323.7768482850204,4726633282.916333,112.4437,-1.06449029,1.01576481,5.08792505,-2.33531064,-13.29365904,-7.3386643,2023-09-18 17:50:40.494855
825,Tether USDt,USDT,0.8073232668575777,17946590325.756157,84.7011,0.01720493,-0.01258193,0.096669,0.06157685,0.04954852,-0.00111218,2023-09-18 17:50:40.494855
1839,BNB,BNB,174.6273224754848,467774611.05149376,42.9184,-1.40797028,0.40814685,4.72606776,-0.65208547,-10.53071904,-11.3451023,2023-09-18 17:50:40.494855
52,XRP,XRP,0.40397753188978547,727815011.4700531,99.299,-0.83862798,0.65283288,6.0977975,-3.4569532,-36.88859168,3.16955233,2023-09-18 17:50:40.494855
3408,USD Coin,USDC,0.807207138970886,2595354518.7091265,115.2643,0.01914481,-0.00375903,0.04064371,0.02746004,0.02504781,-0.01766117,2023-09-18 17:50:40.494855
2010,Cardano,ADA,0.20333805153504486,104809405.54925886,67.4798,-1.4874784,1.64671076,4.38352433,-5.85062931,-20.37357987,-4.7672388,2023-09-18 17:50:40.494855
74,Dogecoin,DOGE,0.049854651931392865,172170413.11421078,52.5149,-1.04719074,0.07411818,2.66325353,-3.27357414,-12.21684217,-0.57428786,2023-09-18 17:50:40.494855
11419,Toncoin,TON,1.9338400958188864,43883857.5985853,-23.6974,-1.6085897,3.19068764,46.7249872,79.08754824,74.52996972,73.06565043,2023-09-18 17:50:40.494855
5426,Solana,SOL,15.864674930784117,240251170.8363704,185.2263,-1.72936354,4.1604056,10.98838594,-10.27228279,-23.26327851,20.34496776,2023-09-18 17:50:40.494855
1958,TRON,TRX,0.06778968223608804,142657550.21672696,36.9747,-0.5849377,0.52496997,8.30669857,13.73774477,4.40249038,20.48081483,2023-09-18 17:50:40.494855
4943,Dai,DAI,0.806381778297362,71501641.93530579,78.4495,-0.09756245,-0.03700162,-0.06476323,-0.04647319,-0.04303954,-0.27470498,2023-09-18 17:50:40.494855
6636,Polkadot,DOT,3.3255683354883225,88852584.87251908,64.5397,-1.61351059,0.41673174,2.77204258,-8.93649207,-22.52358743,-8.78056222,2023-09-18 17:50:40.494855
3890,Polygon,MATIC,0.42367634869942966,176786668.28485355,31.8238,-1.214295,0.93019874,4.43488485,-9.82782765,-31.43087779,-14.11050598,2023-09-18 17:50:40.494855
2,Litecoin,LTC,53.4445855220221,325418085.44631916,84.3516,-1.43579446,3.54994533,11.90580502,2.94289481,-28.28449691,-15.02901014,2023-09-18 17:50:40.494855
